id,date,store_nbr,family,sales,onpromotion
1258171,2014-12-09,11,GROCERY II,22.0,0
1258172,2014-12-09,11,HARDWARE,0.0,0
1258173,2014-12-09,11,HOME AND KITCHEN I,45.0,0
1258174,2014-12-09,11,HOME AND KITCHEN II,26.0,0
1258175,2014-12-09,11,HOME APPLIANCES,0.0,0
1258176,2014-12-09,11,HOME CARE,495.0,0
1258177,2014-12-09,11,LADIESWEAR,18.0,0
1258178,2014-12-09,11,LAWN AND GARDEN,0.0,0
1258179,2014-12-09,11,LINGERIE,4.0,0
1258180,2014-12-09,11,"LIQUOR,WINE,BEER",23.0,0
1258181,2014-12-09,11,MAGAZINES,0.0,0
1258182,2014-12-09,11,MEATS,694.209,0
1258183,2014-12-09,11,PERSONAL CARE,392.0,0
1258184,2014-12-09,11,PET SUPPLIES,4.0,0
1258185,2014-12-09,11,PLAYERS AND ELECTRONICS,8.0,0
1258186,2014-12-09,11,POULTRY,1092.4509,1
1258187,2014-12-09,11,PREPARED FOODS,24.0,0
1258188,2014-12-09,11,PRODUCE,1734.196,114
1258189,2014-12-09,11,SCHOOL AND OFFICE SUPPLIES,4.0,0
1258190,2014-12-09,11,SEAFOOD,12.0,0
1259940,2014-12-10,11,AUTOMOTIVE,2.0,0
1259941,2014-12-10,11,BABY CARE,0.0,0
1259942,2014-12-10,11,BEAUTY,4.0,0
1259943,2014-12-10,11,BEVERAGES,3165.0,15
1259944,2014-12-10,11,BOOKS,0.0,0
1259945,2014-12-10,11,BREAD/BAKERY,560.0,0
1259946,2014-12-10,11,CELEBRATION,11.0,0
1259947,2014-12-10,11,CLEANING,1440.0,2
1259948,2014-12-10,11,DAIRY,432.0,0
1259949,2014-12-10,11,DELI,311.0,1
1259950,2014-12-10,11,EGGS,161.0,0
1259951,2014-12-10,11,FROZEN FOODS,102.526,1
1259952,2014-12-10,11,GROCERY I,8345.905,10
1259953,2014-12-10,11,GROCERY II,14.0,0
1259954,2014-12-10,11,HARDWARE,0.0,0
1259955,2014-12-10,11,HOME AND KITCHEN I,47.0,0
1259956,2014-12-10,11,HOME AND KITCHEN II,14.0,0
1259957,2014-12-10,11,HOME APPLIANCES,0.0,0
1259958,2014-12-10,11,HOME CARE,371.0,0
1259959,2014-12-10,11,LADIESWEAR,8.0,0
1259960,2014-12-10,11,LAWN AND GARDEN,0.0,0
1259961,2014-12-10,11,LINGERIE,7.0,0
1259962,2014-12-10,11,"LIQUOR,WINE,BEER",20.0,0
1259963,2014-12-10,11,MAGAZINES,0.0,0
1259964,2014-12-10,11,MEATS,430.53,0
1259965,2014-12-10,11,PERSONAL CARE,270.0,0
1259966,2014-12-10,11,PET SUPPLIES,1.0,0
1259967,2014-12-10,11,PLAYERS AND ELECTRONICS,2.0,0
1259968,2014-12-10,11,POULTRY,245.523,0
1259969,2014-12-10,11,PREPARED FOODS,23.0,0
1259970,2014-12-10,11,PRODUCE,740.309,0
1259971,2014-12-10,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
1259972,2014-12-10,11,SEAFOOD,6.0,0
1261722,2014-12-11,11,AUTOMOTIVE,4.0,0
1261723,2014-12-11,11,BABY CARE,0.0,0
1261724,2014-12-11,11,BEAUTY,3.0,0
1261725,2014-12-11,11,BEVERAGES,3144.0,12
1261726,2014-12-11,11,BOOKS,0.0,0
1261727,2014-12-11,11,BREAD/BAKERY,467.0,1
1261728,2014-12-11,11,CELEBRATION,8.0,0
1261729,2014-12-11,11,CLEANING,1701.0,1
1261730,2014-12-11,11,DAIRY,362.0,1
1261731,2014-12-11,11,DELI,504.13,51
1261732,2014-12-11,11,EGGS,394.0,14
1261733,2014-12-11,11,FROZEN FOODS,96.769,0
1261734,2014-12-11,11,GROCERY I,6161.405,9
1261735,2014-12-11,11,GROCERY II,17.0,0
1261736,2014-12-11,11,HARDWARE,1.0,0
1261737,2014-12-11,11,HOME AND KITCHEN I,13.0,0
1261738,2014-12-11,11,HOME AND KITCHEN II,14.0,0
1261739,2014-12-11,11,HOME APPLIANCES,0.0,0
1261740,2014-12-11,11,HOME CARE,435.0,1
1261741,2014-12-11,11,LADIESWEAR,14.0,0
1261742,2014-12-11,11,LAWN AND GARDEN,1.0,0
1261743,2014-12-11,11,LINGERIE,5.0,0
1261744,2014-12-11,11,"LIQUOR,WINE,BEER",16.0,0
1261745,2014-12-11,11,MAGAZINES,0.0,0
1261746,2014-12-11,11,MEATS,843.162,19
1261747,2014-12-11,11,PERSONAL CARE,320.0,0
1261748,2014-12-11,11,PET SUPPLIES,1.0,0
1261749,2014-12-11,11,PLAYERS AND ELECTRONICS,9.0,0
1261750,2014-12-11,11,POULTRY,889.481,17
1261751,2014-12-11,11,PREPARED FOODS,28.0,0
1261752,2014-12-11,11,PRODUCE,846.191,6
1261753,2014-12-11,11,SCHOOL AND OFFICE SUPPLIES,5.0,0
1261754,2014-12-11,11,SEAFOOD,2.0,2
1263504,2014-12-12,11,AUTOMOTIVE,3.0,0
1263505,2014-12-12,11,BABY CARE,0.0,0
1263506,2014-12-12,11,BEAUTY,5.0,0
1263507,2014-12-12,11,BEVERAGES,3290.0,9
1263508,2014-12-12,11,BOOKS,0.0,0
1263509,2014-12-12,11,BREAD/BAKERY,474.0,0
1263510,2014-12-12,11,CELEBRATION,17.0,0
1263511,2014-12-12,11,CLEANING,1340.0,0
1263512,2014-12-12,11,DAIRY,312.0,4
1263513,2014-12-12,11,DELI,280.7,1
1263514,2014-12-12,11,EGGS,69.0,1
1263515,2014-12-12,11,FROZEN FOODS,86.99,0
1263516,2014-12-12,11,GROCERY I,6002.127,12
1263517,2014-12-12,11,GROCERY II,11.0,0
1263518,2014-12-12,11,HARDWARE,1.0,0
1263519,2014-12-12,11,HOME AND KITCHEN I,37.0,0
1263520,2014-12-12,11,HOME AND KITCHEN II,15.0,0
1263521,2014-12-12,11,HOME APPLIANCES,0.0,0
1263522,2014-12-12,11,HOME CARE,412.0,0
1263523,2014-12-12,11,LADIESWEAR,22.0,0
1263524,2014-12-12,11,LAWN AND GARDEN,2.0,0
1263525,2014-12-12,11,LINGERIE,6.0,0
1263526,2014-12-12,11,"LIQUOR,WINE,BEER",54.0,0
1263527,2014-12-12,11,MAGAZINES,0.0,0
1263528,2014-12-12,11,MEATS,534.67096,1
1263529,2014-12-12,11,PERSONAL CARE,229.0,0
1263530,2014-12-12,11,PET SUPPLIES,0.0,0
1263531,2014-12-12,11,PLAYERS AND ELECTRONICS,8.0,0
1263532,2014-12-12,11,POULTRY,665.818,2
1263533,2014-12-12,11,PREPARED FOODS,24.0,0
1263534,2014-12-12,11,PRODUCE,883.87,6
1263535,2014-12-12,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
1263536,2014-12-12,11,SEAFOOD,5.0,0
1265286,2014-12-13,11,AUTOMOTIVE,4.0,0
1265287,2014-12-13,11,BABY CARE,0.0,0
1265288,2014-12-13,11,BEAUTY,3.0,0
1265289,2014-12-13,11,BEVERAGES,4019.0,14
1265290,2014-12-13,11,BOOKS,0.0,0
1265291,2014-12-13,11,BREAD/BAKERY,583.0,1
1265292,2014-12-13,11,CELEBRATION,32.0,0
1265293,2014-12-13,11,CLEANING,1859.0,2
1265294,2014-12-13,11,DAIRY,461.0,1
1265295,2014-12-13,11,DELI,329.561,1
1265296,2014-12-13,11,EGGS,138.0,0
1265297,2014-12-13,11,FROZEN FOODS,154.724,1
1265298,2014-12-13,11,GROCERY I,6496.857,15
1265299,2014-12-13,11,GROCERY II,7.0,0
1265300,2014-12-13,11,HARDWARE,1.0,0
1265301,2014-12-13,11,HOME AND KITCHEN I,59.0,1
1265302,2014-12-13,11,HOME AND KITCHEN II,19.0,0
1265303,2014-12-13,11,HOME APPLIANCES,0.0,0
1265304,2014-12-13,11,HOME CARE,530.0,0
1265305,2014-12-13,11,LADIESWEAR,15.0,0
1265306,2014-12-13,11,LAWN AND GARDEN,1.0,0
1265307,2014-12-13,11,LINGERIE,8.0,0
1265308,2014-12-13,11,"LIQUOR,WINE,BEER",23.0,0
1265309,2014-12-13,11,MAGAZINES,0.0,0
1265310,2014-12-13,11,MEATS,496.706,0
1265311,2014-12-13,11,PERSONAL CARE,397.0,0
1265312,2014-12-13,11,PET SUPPLIES,2.0,0
1265313,2014-12-13,11,PLAYERS AND ELECTRONICS,5.0,0
1265314,2014-12-13,11,POULTRY,684.374,1
1265315,2014-12-13,11,PREPARED FOODS,33.0,0
1265316,2014-12-13,11,PRODUCE,1091.018,0
1265317,2014-12-13,11,SCHOOL AND OFFICE SUPPLIES,4.0,0
1265318,2014-12-13,11,SEAFOOD,7.0,0
1267068,2014-12-14,11,AUTOMOTIVE,10.0,0
1267069,2014-12-14,11,BABY CARE,0.0,0
1267070,2014-12-14,11,BEAUTY,10.0,0
1267071,2014-12-14,11,BEVERAGES,5209.0,9
1267072,2014-12-14,11,BOOKS,0.0,0
1267073,2014-12-14,11,BREAD/BAKERY,751.0,0
1267074,2014-12-14,11,CELEBRATION,11.0,0
1267075,2014-12-14,11,CLEANING,2505.0,5
1267076,2014-12-14,11,DAIRY,711.0,2
1267077,2014-12-14,11,DELI,502.091,0
1267078,2014-12-14,11,EGGS,237.0,0
1267079,2014-12-14,11,FROZEN FOODS,193.78,1
1267080,2014-12-14,11,GROCERY I,8642.373,9
1267081,2014-12-14,11,GROCERY II,15.0,0
1267082,2014-12-14,11,HARDWARE,0.0,0
1267083,2014-12-14,11,HOME AND KITCHEN I,27.0,0
1267084,2014-12-14,11,HOME AND KITCHEN II,24.0,0
1267085,2014-12-14,11,HOME APPLIANCES,0.0,0
1267086,2014-12-14,11,HOME CARE,742.0,0
1267087,2014-12-14,11,LADIESWEAR,27.0,0
1267088,2014-12-14,11,LAWN AND GARDEN,7.0,0
1267089,2014-12-14,11,LINGERIE,12.0,0
1267090,2014-12-14,11,"LIQUOR,WINE,BEER",0.0,0
1267091,2014-12-14,11,MAGAZINES,0.0,0
1267092,2014-12-14,11,MEATS,649.602,3
1267093,2014-12-14,11,PERSONAL CARE,609.0,0
1267094,2014-12-14,11,PET SUPPLIES,0.0,0
1267095,2014-12-14,11,PLAYERS AND ELECTRONICS,19.0,0
1267096,2014-12-14,11,POULTRY,755.96497,2
1267097,2014-12-14,11,PREPARED FOODS,32.0,0
1267098,2014-12-14,11,PRODUCE,1569.573,15
1267099,2014-12-14,11,SCHOOL AND OFFICE SUPPLIES,5.0,0
1267100,2014-12-14,11,SEAFOOD,8.0,0
1268850,2014-12-15,11,AUTOMOTIVE,7.0,0
1268851,2014-12-15,11,BABY CARE,0.0,0
1268852,2014-12-15,11,BEAUTY,4.0,0
1268853,2014-12-15,11,BEVERAGES,4171.0,11
1268854,2014-12-15,11,BOOKS,0.0,0
1268855,2014-12-15,11,BREAD/BAKERY,510.0,0
1268856,2014-12-15,11,CELEBRATION,8.0,0
1268857,2014-12-15,11,CLEANING,1783.0,0
1268858,2014-12-15,11,DAIRY,504.0,0
1268859,2014-12-15,11,DELI,370.305,0
1268860,2014-12-15,11,EGGS,106.0,0
1268861,2014-12-15,11,FROZEN FOODS,144.112,2
1268862,2014-12-15,11,GROCERY I,5449.103,6
1268863,2014-12-15,11,GROCERY II,22.0,0
1268864,2014-12-15,11,HARDWARE,2.0,0
1268865,2014-12-15,11,HOME AND KITCHEN I,14.0,0
1268866,2014-12-15,11,HOME AND KITCHEN II,10.0,0
1268867,2014-12-15,11,HOME APPLIANCES,1.0,0
1268868,2014-12-15,11,HOME CARE,417.0,0
1268869,2014-12-15,11,LADIESWEAR,23.0,0
1268870,2014-12-15,11,LAWN AND GARDEN,0.0,0
1268871,2014-12-15,11,LINGERIE,2.0,0
1268872,2014-12-15,11,"LIQUOR,WINE,BEER",28.0,0
1268873,2014-12-15,11,MAGAZINES,1.0,0
1268874,2014-12-15,11,MEATS,521.55096,0
1268875,2014-12-15,11,PERSONAL CARE,349.0,0
1268876,2014-12-15,11,PET SUPPLIES,3.0,0
1268877,2014-12-15,11,PLAYERS AND ELECTRONICS,8.0,0
1268878,2014-12-15,11,POULTRY,468.368,6
1268879,2014-12-15,11,PREPARED FOODS,17.0,0
1268880,2014-12-15,11,PRODUCE,1008.275,0
1268881,2014-12-15,11,SCHOOL AND OFFICE SUPPLIES,4.0,0
1268882,2014-12-15,11,SEAFOOD,5.0,0
1270632,2014-12-16,11,AUTOMOTIVE,4.0,0
1270633,2014-12-16,11,BABY CARE,0.0,0
1270634,2014-12-16,11,BEAUTY,0.0,0
1270635,2014-12-16,11,BEVERAGES,3840.0,15
1270636,2014-12-16,11,BOOKS,0.0,0
1270637,2014-12-16,11,BREAD/BAKERY,542.0,3
1270638,2014-12-16,11,CELEBRATION,7.0,0
1270639,2014-12-16,11,CLEANING,1676.0,4
1270640,2014-12-16,11,DAIRY,458.0,4
1270641,2014-12-16,11,DELI,380.248,1
1270642,2014-12-16,11,EGGS,134.0,1
1270643,2014-12-16,11,FROZEN FOODS,118.701996,1
1270644,2014-12-16,11,GROCERY I,6163.476,26
1270645,2014-12-16,11,GROCERY II,19.0,0
1270646,2014-12-16,11,HARDWARE,1.0,0
1270647,2014-12-16,11,HOME AND KITCHEN I,80.0,0
1270648,2014-12-16,11,HOME AND KITCHEN II,13.0,0
1270649,2014-12-16,11,HOME APPLIANCES,0.0,0
1270650,2014-12-16,11,HOME CARE,400.0,0
1270651,2014-12-16,11,LADIESWEAR,12.0,0
1270652,2014-12-16,11,LAWN AND GARDEN,0.0,0
1270653,2014-12-16,11,LINGERIE,9.0,0
1270654,2014-12-16,11,"LIQUOR,WINE,BEER",51.0,0
1270655,2014-12-16,11,MAGAZINES,0.0,0
1270656,2014-12-16,11,MEATS,515.019,0
1270657,2014-12-16,11,PERSONAL CARE,350.0,0
1270658,2014-12-16,11,PET SUPPLIES,0.0,0
1270659,2014-12-16,11,PLAYERS AND ELECTRONICS,7.0,0
1270660,2014-12-16,11,POULTRY,742.767,6
1270661,2014-12-16,11,PREPARED FOODS,23.0,0
1270662,2014-12-16,11,PRODUCE,1612.3411,111
1270663,2014-12-16,11,SCHOOL AND OFFICE SUPPLIES,4.0,0
1270664,2014-12-16,11,SEAFOOD,7.0,0
1272414,2014-12-17,11,AUTOMOTIVE,13.0,0
1272415,2014-12-17,11,BABY CARE,0.0,0
1272416,2014-12-17,11,BEAUTY,2.0,0
1272417,2014-12-17,11,BEVERAGES,3177.0,14
1272418,2014-12-17,11,BOOKS,0.0,0
1272419,2014-12-17,11,BREAD/BAKERY,483.0,2
1272420,2014-12-17,11,CELEBRATION,19.0,0
1272421,2014-12-17,11,CLEANING,1738.0,2
1272422,2014-12-17,11,DAIRY,534.0,0
1272423,2014-12-17,11,DELI,561.119,1
1272424,2014-12-17,11,EGGS,225.0,1
1272425,2014-12-17,11,FROZEN FOODS,204.857,4
1272426,2014-12-17,11,GROCERY I,7778.183,15
1272427,2014-12-17,11,GROCERY II,65.0,0
1272428,2014-12-17,11,HARDWARE,1.0,0
1272429,2014-12-17,11,HOME AND KITCHEN I,29.0,0
1272430,2014-12-17,11,HOME AND KITCHEN II,17.0,0
1272431,2014-12-17,11,HOME APPLIANCES,1.0,0
1272432,2014-12-17,11,HOME CARE,468.0,0
1272433,2014-12-17,11,LADIESWEAR,28.0,0
1272434,2014-12-17,11,LAWN AND GARDEN,0.0,0
1272435,2014-12-17,11,LINGERIE,4.0,0
1272436,2014-12-17,11,"LIQUOR,WINE,BEER",119.0,0
1272437,2014-12-17,11,MAGAZINES,1.0,0
1272438,2014-12-17,11,MEATS,610.776,1
1272439,2014-12-17,11,PERSONAL CARE,342.0,0
1272440,2014-12-17,11,PET SUPPLIES,1.0,0
1272441,2014-12-17,11,PLAYERS AND ELECTRONICS,8.0,0
1272442,2014-12-17,11,POULTRY,501.319,4
1272443,2014-12-17,11,PREPARED FOODS,29.0,0
1272444,2014-12-17,11,PRODUCE,801.139,2
1272445,2014-12-17,11,SCHOOL AND OFFICE SUPPLIES,6.0,0
1272446,2014-12-17,11,SEAFOOD,6.0,1
1274196,2014-12-18,11,AUTOMOTIVE,6.0,0
1274197,2014-12-18,11,BABY CARE,0.0,0
1274198,2014-12-18,11,BEAUTY,5.0,0
1274199,2014-12-18,11,BEVERAGES,3405.0,32
1274200,2014-12-18,11,BOOKS,0.0,0
1274201,2014-12-18,11,BREAD/BAKERY,648.0,2
1274202,2014-12-18,11,CELEBRATION,29.0,0
1274203,2014-12-18,11,CLEANING,1754.0,11
1274204,2014-12-18,11,DAIRY,368.0,4
1274205,2014-12-18,11,DELI,428.168,55
1274206,2014-12-18,11,EGGS,250.0,15
1274207,2014-12-18,11,FROZEN FOODS,302.196,3
1274208,2014-12-18,11,GROCERY I,6269.659,30
1274209,2014-12-18,11,GROCERY II,21.0,0
1274210,2014-12-18,11,HARDWARE,2.0,0
1274211,2014-12-18,11,HOME AND KITCHEN I,14.0,0
1274212,2014-12-18,11,HOME AND KITCHEN II,17.0,0
1274213,2014-12-18,11,HOME APPLIANCES,0.0,0
1274214,2014-12-18,11,HOME CARE,458.0,2
1274215,2014-12-18,11,LADIESWEAR,12.0,0
1274216,2014-12-18,11,LAWN AND GARDEN,0.0,0
1274217,2014-12-18,11,LINGERIE,6.0,0
1274218,2014-12-18,11,"LIQUOR,WINE,BEER",52.0,0
1274219,2014-12-18,11,MAGAZINES,1.0,0
1274220,2014-12-18,11,MEATS,646.342,17
1274221,2014-12-18,11,PERSONAL CARE,312.0,0
1274222,2014-12-18,11,PET SUPPLIES,0.0,0
1274223,2014-12-18,11,PLAYERS AND ELECTRONICS,7.0,0
1274224,2014-12-18,11,POULTRY,996.468,21
1274225,2014-12-18,11,PREPARED FOODS,20.0,0
1274226,2014-12-18,11,PRODUCE,947.561,1
1274227,2014-12-18,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
1274228,2014-12-18,11,SEAFOOD,7.0,2
1275978,2014-12-19,11,AUTOMOTIVE,1.0,0
1275979,2014-12-19,11,BABY CARE,0.0,0
1275980,2014-12-19,11,BEAUTY,3.0,0
1275981,2014-12-19,11,BEVERAGES,4396.0,8
1275982,2014-12-19,11,BOOKS,0.0,0
1275983,2014-12-19,11,BREAD/BAKERY,438.0,0
1275984,2014-12-19,11,CELEBRATION,22.0,0
1275985,2014-12-19,11,CLEANING,1607.0,1
1275986,2014-12-19,11,DAIRY,421.0,0
1275987,2014-12-19,11,DELI,365.384,1
1275988,2014-12-19,11,EGGS,33.0,0
1275989,2014-12-19,11,FROZEN FOODS,396.59,3
1275990,2014-12-19,11,GROCERY I,5998.476,7
1275991,2014-12-19,11,GROCERY II,33.0,0
1275992,2014-12-19,11,HARDWARE,3.0,0
1275993,2014-12-19,11,HOME AND KITCHEN I,71.0,0
1275994,2014-12-19,11,HOME AND KITCHEN II,14.0,0
1275995,2014-12-19,11,HOME APPLIANCES,2.0,0
1275996,2014-12-19,11,HOME CARE,379.0,0
1275997,2014-12-19,11,LADIESWEAR,18.0,0
1275998,2014-12-19,11,LAWN AND GARDEN,5.0,0
1275999,2014-12-19,11,LINGERIE,3.0,0
1276000,2014-12-19,11,"LIQUOR,WINE,BEER",67.0,0
1276001,2014-12-19,11,MAGAZINES,0.0,0
1276002,2014-12-19,11,MEATS,408.167,0
1276003,2014-12-19,11,PERSONAL CARE,256.0,0
1276004,2014-12-19,11,PET SUPPLIES,1.0,0
1276005,2014-12-19,11,PLAYERS AND ELECTRONICS,12.0,0
1276006,2014-12-19,11,POULTRY,592.862,1
1276007,2014-12-19,11,PREPARED FOODS,25.0,0
1276008,2014-12-19,11,PRODUCE,886.414,3
1276009,2014-12-19,11,SCHOOL AND OFFICE SUPPLIES,3.0,0
1276010,2014-12-19,11,SEAFOOD,7.0,0
1277760,2014-12-20,11,AUTOMOTIVE,6.0,0
1277761,2014-12-20,11,BABY CARE,0.0,0
1277762,2014-12-20,11,BEAUTY,4.0,0
1277763,2014-12-20,11,BEVERAGES,3771.0,5
1277764,2014-12-20,11,BOOKS,0.0,0
1277765,2014-12-20,11,BREAD/BAKERY,586.0,0
1277766,2014-12-20,11,CELEBRATION,31.0,0
1277767,2014-12-20,11,CLEANING,1913.0,0
1277768,2014-12-20,11,DAIRY,436.0,1
1277769,2014-12-20,11,DELI,485.582,2
1277770,2014-12-20,11,EGGS,197.0,0
1277771,2014-12-20,11,FROZEN FOODS,633.533,3
1277772,2014-12-20,11,GROCERY I,7082.595,9
1277773,2014-12-20,11,GROCERY II,25.0,0
1277774,2014-12-20,11,HARDWARE,2.0,0
1277775,2014-12-20,11,HOME AND KITCHEN I,86.0,0
1277776,2014-12-20,11,HOME AND KITCHEN II,25.0,0
1277777,2014-12-20,11,HOME APPLIANCES,0.0,0
1277778,2014-12-20,11,HOME CARE,457.0,0
1277779,2014-12-20,11,LADIESWEAR,44.0,0
1277780,2014-12-20,11,LAWN AND GARDEN,1.0,0
1277781,2014-12-20,11,LINGERIE,11.0,0
1277782,2014-12-20,11,"LIQUOR,WINE,BEER",87.0,0
1277783,2014-12-20,11,MAGAZINES,1.0,0
1277784,2014-12-20,11,MEATS,348.11,0
1277785,2014-12-20,11,PERSONAL CARE,374.0,0
1277786,2014-12-20,11,PET SUPPLIES,1.0,0
1277787,2014-12-20,11,PLAYERS AND ELECTRONICS,12.0,0
1277788,2014-12-20,11,POULTRY,543.636,3
1277789,2014-12-20,11,PREPARED FOODS,32.0,0
1277790,2014-12-20,11,PRODUCE,997.527,7
1277791,2014-12-20,11,SCHOOL AND OFFICE SUPPLIES,1.0,0
1277792,2014-12-20,11,SEAFOOD,1.0,0
1279542,2014-12-21,11,AUTOMOTIVE,11.0,0
1279543,2014-12-21,11,BABY CARE,0.0,0
1279544,2014-12-21,11,BEAUTY,6.0,0
1279545,2014-12-21,11,BEVERAGES,4788.0,9
1279546,2014-12-21,11,BOOKS,0.0,0
1279547,2014-12-21,11,BREAD/BAKERY,666.0,0
1279548,2014-12-21,11,CELEBRATION,21.0,0
1279549,2014-12-21,11,CLEANING,2448.0,1
1279550,2014-12-21,11,DAIRY,643.0,1
1279551,2014-12-21,11,DELI,516.77,0
1279552,2014-12-21,11,EGGS,293.0,0
1279553,2014-12-21,11,FROZEN FOODS,1125.485,3
1279554,2014-12-21,11,GROCERY I,7486.23,8
1279555,2014-12-21,11,GROCERY II,16.0,0
1279556,2014-12-21,11,HARDWARE,1.0,0
1279557,2014-12-21,11,HOME AND KITCHEN I,46.0,0
1279558,2014-12-21,11,HOME AND KITCHEN II,21.0,0
1279559,2014-12-21,11,HOME APPLIANCES,1.0,0
1279560,2014-12-21,11,HOME CARE,726.0,0
1279561,2014-12-21,11,LADIESWEAR,26.0,0
1279562,2014-12-21,11,LAWN AND GARDEN,4.0,0
1279563,2014-12-21,11,LINGERIE,9.0,0
1279564,2014-12-21,11,"LIQUOR,WINE,BEER",0.0,0
1279565,2014-12-21,11,MAGAZINES,2.0,0
1279566,2014-12-21,11,MEATS,558.62,0
1279567,2014-12-21,11,PERSONAL CARE,640.0,0
1279568,2014-12-21,11,PET SUPPLIES,3.0,0
1279569,2014-12-21,11,PLAYERS AND ELECTRONICS,21.0,0
1279570,2014-12-21,11,POULTRY,882.217,5
1279571,2014-12-21,11,PREPARED FOODS,33.0,0
1279572,2014-12-21,11,PRODUCE,1272.033,1
1279573,2014-12-21,11,SCHOOL AND OFFICE SUPPLIES,11.0,0
1279574,2014-12-21,11,SEAFOOD,2.0,0
1281324,2014-12-22,11,AUTOMOTIVE,18.0,0
1281325,2014-12-22,11,BABY CARE,0.0,0
1281326,2014-12-22,11,BEAUTY,3.0,0
1281327,2014-12-22,11,BEVERAGES,4940.0,15
1281328,2014-12-22,11,BOOKS,0.0,0
1281329,2014-12-22,11,BREAD/BAKERY,937.0,0
1281330,2014-12-22,11,CELEBRATION,14.0,0
1281331,2014-12-22,11,CLEANING,2140.0,1
1281332,2014-12-22,11,DAIRY,485.0,2
1281333,2014-12-22,11,DELI,374.122,1
1281334,2014-12-22,11,EGGS,210.0,2
1281335,2014-12-22,11,FROZEN FOODS,1489.491,4
1281336,2014-12-22,11,GROCERY I,7002.603,15
1281337,2014-12-22,11,GROCERY II,25.0,0
1281338,2014-12-22,11,HARDWARE,0.0,0
1281339,2014-12-22,11,HOME AND KITCHEN I,26.0,0
1281340,2014-12-22,11,HOME AND KITCHEN II,12.0,0
1281341,2014-12-22,11,HOME APPLIANCES,0.0,0
1281342,2014-12-22,11,HOME CARE,512.0,0
1281343,2014-12-22,11,LADIESWEAR,20.0,0
1281344,2014-12-22,11,LAWN AND GARDEN,1.0,0
1281345,2014-12-22,11,LINGERIE,3.0,0
1281346,2014-12-22,11,"LIQUOR,WINE,BEER",145.0,0
1281347,2014-12-22,11,MAGAZINES,0.0,0
1281348,2014-12-22,11,MEATS,402.424,0
1281349,2014-12-22,11,PERSONAL CARE,372.0,0
1281350,2014-12-22,11,PET SUPPLIES,2.0,0
1281351,2014-12-22,11,PLAYERS AND ELECTRONICS,19.0,0
1281352,2014-12-22,11,POULTRY,764.183,8
1281353,2014-12-22,11,PREPARED FOODS,53.0,0
1281354,2014-12-22,11,PRODUCE,1250.259,10
1281355,2014-12-22,11,SCHOOL AND OFFICE SUPPLIES,3.0,0
1281356,2014-12-22,11,SEAFOOD,6.0,0
1283106,2014-12-23,11,AUTOMOTIVE,5.0,0
1283107,2014-12-23,11,BABY CARE,0.0,0
1283108,2014-12-23,11,BEAUTY,4.0,0
1283109,2014-12-23,11,BEVERAGES,4869.0,6
1283110,2014-12-23,11,BOOKS,0.0,0
1283111,2014-12-23,11,BREAD/BAKERY,657.0,0
1283112,2014-12-23,11,CELEBRATION,42.0,0
1283113,2014-12-23,11,CLEANING,2295.0,1
1283114,2014-12-23,11,DAIRY,544.0,4
1283115,2014-12-23,11,DELI,480.098,2
1283116,2014-12-23,11,EGGS,92.0,1
1283117,2014-12-23,11,FROZEN FOODS,1326.683,3
1283118,2014-12-23,11,GROCERY I,17818.365,6
1283119,2014-12-23,11,GROCERY II,34.0,0
1283120,2014-12-23,11,HARDWARE,0.0,0
1283121,2014-12-23,11,HOME AND KITCHEN I,61.0,0
1283122,2014-12-23,11,HOME AND KITCHEN II,25.0,0
1283123,2014-12-23,11,HOME APPLIANCES,0.0,0
1283124,2014-12-23,11,HOME CARE,498.0,0
1283125,2014-12-23,11,LADIESWEAR,25.0,0
1283126,2014-12-23,11,LAWN AND GARDEN,1.0,1
1283127,2014-12-23,11,LINGERIE,7.0,0
1283128,2014-12-23,11,"LIQUOR,WINE,BEER",140.0,0
1283129,2014-12-23,11,MAGAZINES,0.0,0
1283130,2014-12-23,11,MEATS,554.026,0
1283131,2014-12-23,11,PERSONAL CARE,344.0,0
1283132,2014-12-23,11,PET SUPPLIES,0.0,0
1283133,2014-12-23,11,PLAYERS AND ELECTRONICS,13.0,0
1283134,2014-12-23,11,POULTRY,928.211,11
1283135,2014-12-23,11,PREPARED FOODS,27.0,0
1283136,2014-12-23,11,PRODUCE,1964.132,119
1283137,2014-12-23,11,SCHOOL AND OFFICE SUPPLIES,1.0,0
1283138,2014-12-23,11,SEAFOOD,4.0,0
1284888,2014-12-24,11,AUTOMOTIVE,7.0,0
1284889,2014-12-24,11,BABY CARE,0.0,0
1284890,2014-12-24,11,BEAUTY,2.0,0
1284891,2014-12-24,11,BEVERAGES,4493.0,12
1284892,2014-12-24,11,BOOKS,0.0,0
1284893,2014-12-24,11,BREAD/BAKERY,548.0,0
1284894,2014-12-24,11,CELEBRATION,13.0,0
1284895,2014-12-24,11,CLEANING,2668.0,1
1284896,2014-12-24,11,DAIRY,533.0,0
1284897,2014-12-24,11,DELI,569.617,0
1284898,2014-12-24,11,EGGS,158.0,0
1284899,2014-12-24,11,FROZEN FOODS,795.749,3
1284900,2014-12-24,11,GROCERY I,8798.381,9
