date,family,total_sales,zscore,is_anomaly
2015-12-23,POULTRY,1123.062,2.7265023790055367,True
2015-12-24,FROZEN FOODS,717.106,5.454096930868278,True
2015-12-24,GROCERY II,129.0,8.277780625449195,True
2015-12-24,HOME AND KITCHEN I,129.0,4.1365049931925695,True
2015-12-24,"LIQUOR,WINE,BEER",622.0,9.518642903930342,True
2015-12-24,MAGAZINES,14.0,5.089719192736878,True
2015-12-24,POULTRY,1903.777,6.204445836339714,True
2015-12-24,PRODUCE,2662.336,2.4922066223987653,True
2015-12-26,BABY CARE,2.0,3.151243012890976,True
2015-12-26,BEVERAGES,6923.0,2.5512584388207205,True
2015-12-26,GROCERY II,69.0,3.8250769425129056,True
2015-12-26,HOME AND KITCHEN I,94.0,2.763988446254652,True
2015-12-27,MAGAZINES,9.0,3.0588483936256794,True
2015-12-28,FROZEN FOODS,331.14,2.0303656748640204,True
2015-12-29,FROZEN FOODS,371.382,2.3873344057991894,True
2015-12-30,BABY CARE,2.0,3.151243012890976,True
2015-12-30,FROZEN FOODS,379.616,2.460374526332964,True
2015-12-30,GROCERY II,103.0,6.3482756961768025,True
2015-12-30,"LIQUOR,WINE,BEER",294.0,4.114983781862081,True
2015-12-31,BEVERAGES,6912.0,2.542695426863234,True
2015-12-31,FROZEN FOODS,383.734,2.496903457151289,True
2015-12-31,GROCERY II,104.0,6.422487424225741,True
2015-12-31,HOME AND KITCHEN I,128.0,4.097290234708629,True
2015-12-31,"LIQUOR,WINE,BEER",454.0,6.750915060919769,True
2016-01-01,BEVERAGES,0.0,-2.8379899049683135,True
2016-01-01,BREAD/BAKERY,0.0,-4.623239888514075,True
2016-01-01,CLEANING,0.0,-3.422300366390662,True
2016-01-01,DAIRY,0.0,-2.2138495983606137,True
2016-01-01,DELI,0.0,-3.056879884512293,True
2016-01-01,GROCERY I,0.0,-3.1581612357061584,True
2016-01-01,MEATS,0.0,-4.060510762880397,True
2016-01-01,PERSONAL CARE,0.0,-2.4738346964258007,True
2016-01-01,POULTRY,0.0,-2.2765347537261706,True
2016-01-02,BEVERAGES,8238.0,3.574927595556612,True
2016-01-02,CELEBRATION,52.0,3.6826449067592697,True
2016-01-02,CLEANING,3477.0,2.698592062927549,True
2016-01-02,DELI,721.351,2.0680307229279173,True
2016-01-02,HOME AND KITCHEN II,51.0,2.711991183956128,True
2016-01-02,HOME APPLIANCES,2.0,2.247771645790746,True
2016-01-02,MAGAZINES,12.0,4.277370873092399,True
2016-01-02,PERSONAL CARE,837.0,2.8070432796175164,True
2016-01-02,PLAYERS AND ELECTRONICS,32.0,2.7834689193773396,True
2016-01-03,BEVERAGES,7569.0,3.05414077741493,True
2016-01-03,CLEANING,4145.0,3.874535733558715,True
2016-01-03,DAIRY,1016.0,2.171730249011935,True
2016-01-03,DELI,724.182,2.0881438466771924,True
2016-01-03,GROCERY I,11808.075,2.527641591685878,True
2016-01-03,HOME AND KITCHEN I,84.0,2.371840861415247,True
2016-01-03,HOME APPLIANCES,2.0,2.247771645790746,True
2016-01-03,HOME CARE,1182.0,2.9470838456285713,True
2016-01-03,PERSONAL CARE,1041.0,4.09413898704026,True
2016-01-03,PET SUPPLIES,6.0,3.2851880634983788,True
2016-01-04,HOME AND KITCHEN II,48.0,2.492694811509526,True
2016-01-04,MEATS,261.319,-2.350726939245969,True
2016-01-05,PRODUCE,2387.264,2.1261263583999557,True
2016-01-07,"LIQUOR,WINE,BEER",345.0,4.955186877061719,True
2016-01-10,BEAUTY,13.0,2.3284993838978343,True
2016-01-10,BEVERAGES,6361.0,2.1137663733564076,True
2016-01-10,BREAD/BAKERY,915.0,2.35472786780127,True
2016-01-10,DAIRY,997.0,2.08971645265359,True
2016-01-10,HOME AND KITCHEN II,52.0,2.785089974771662,True
2016-01-10,HOME APPLIANCES,5.0,6.478674162383461,True
2016-01-10,PERSONAL CARE,813.0,2.6556202552148407,True
2016-01-13,HOME AND KITCHEN II,44.0,2.2002996482473898,True
2016-01-15,BABY CARE,2.0,3.151243012890976,True
2016-01-16,BEAUTY,12.0,2.046053733643282,True
2016-01-16,HARDWARE,3.0,2.086055697144598,True
2016-01-22,BEAUTY,12.0,2.046053733643282,True
2016-01-23,CELEBRATION,36.0,2.2750956569157097,True
2016-01-28,PREPARED FOODS,125.993,2.0599023892764694,True
2016-01-29,LADIESWEAR,29.0,2.323496285706299,True
2016-01-30,HOME APPLIANCES,2.0,2.247771645790746,True
2016-01-31,AUTOMOTIVE,16.0,2.1943754768410404,True
2016-01-31,BEAUTY,12.0,2.046053733643282,True
2016-01-31,PERSONAL CARE,759.0,2.31491845030882,True
2016-02-01,CELEBRATION,52.0,3.6826449067592697,True
2016-02-01,HOME APPLIANCES,4.0,5.068373323519222,True
2016-02-03,HOME APPLIANCES,4.0,5.068373323519222,True
2016-02-04,HOME AND KITCHEN I,77.0,2.097337552027663,True
2016-02-04,MEATS,968.947,2.279211593929127,True
2016-02-06,CELEBRATION,37.0,2.363067485030932,True
2016-02-06,CLEANING,3109.0,2.050766807250499,True
2016-02-06,PERSONAL CARE,784.0,2.4726507673949407,True
2016-02-07,CLEANING,3125.0,2.078933122714719,True
2016-02-07,PERSONAL CARE,793.0,2.5294344015459442,True
2016-02-07,PREPARED FOODS,143.33301,2.5622532024709908,True
2016-02-08,AUTOMOTIVE,18.0,2.6657785005685963,True
2016-02-08,PREPARED FOODS,139.057,2.438374548379793,True
2016-02-09,AUTOMOTIVE,16.0,2.1943754768410404,True
2016-02-09,SEAFOOD,23.0,2.371875732779254,True
2016-02-12,SEAFOOD,23.0,2.371875732779254,True
2016-02-13,MAGAZINES,10.0,3.465022553447919,True
2016-02-13,PREPARED FOODS,124.015,2.0025985060319527,True
2016-02-14,AUTOMOTIVE,21.0,3.3728830361599305,True
2016-02-14,HOME AND KITCHEN II,44.0,2.2002996482473898,True
2016-02-14,HOME APPLIANCES,2.0,2.247771645790746,True
2016-02-14,MAGAZINES,9.0,3.0588483936256794,True
2016-02-17,PLAYERS AND ELECTRONICS,28.0,2.3241038017537172,True
2016-02-18,MAGAZINES,8.0,2.6526742338034395,True
2016-02-20,MAGAZINES,13.0,4.683545032914638,True
2016-02-21,MAGAZINES,9.0,3.0588483936256794,True
2016-02-25,MAGAZINES,7.0,2.2465000739812,True
2016-02-26,MAGAZINES,8.0,2.6526742338034395,True
2016-02-27,BABY CARE,3.0,4.891142433778977,True
2016-02-27,BEAUTY,14.0,2.610945034152387,True
2016-02-28,BEAUTY,13.0,2.3284993838978343,True
2016-02-28,MAGAZINES,8.0,2.6526742338034395,True
2016-02-29,BABY CARE,2.0,3.151243012890976,True
2016-03-01,BEAUTY,12.0,2.046053733643282,True
2016-03-01,CLEANING,3208.0,2.2250458841853575,True
2016-03-01,DELI,732.815,2.149477861981852,True
2016-03-01,GROCERY I,11583.218,2.419368857446056,True
2016-03-01,HOME APPLIANCES,2.0,2.247771645790746,True
2016-03-01,PERSONAL CARE,819.0,2.6934760113155094,True
2016-03-01,PREPARED FOODS,141.355,2.5049490295202888,True
2016-03-01,PRODUCE,2312.493,2.0266171847310432,True
2016-03-02,BEAUTY,13.0,2.3284993838978343,True
2016-03-02,PERSONAL CARE,803.0,2.5925273283803922,True
2016-03-03,AUTOMOTIVE,20.0,3.1371815242961523,True
2016-03-05,BEAUTY,15.0,2.8933906844069397,True
2016-03-05,MAGAZINES,7.0,2.2465000739812,True
2016-03-05,PERSONAL CARE,779.0,2.4411043039777165,True
2016-03-06,BEVERAGES,6676.0,2.3589798975935223,True
2016-03-06,BREAD/BAKERY,990.0,2.926692437991052,True
2016-03-06,DAIRY,1062.0,2.370289966511086,True
2016-03-06,DELI,746.795,2.248800175657183,True
2016-03-06,GROCERY I,11800.346,2.5239199376437993,True
2016-03-06,MEATS,967.40204,2.269103076690954,True
2016-03-06,PERSONAL CARE,986.0,3.7471278894507947,True
2016-03-06,POULTRY,962.598,2.011664417729436,True
2016-03-07,SEAFOOD,27.0,3.0180358450497806,True
2016-03-10,HARDWARE,4.0,3.0054270119814217,True
2016-03-12,BEAUTY,12.0,2.046053733643282,True
2016-03-12,CELEBRATION,53.0,3.770616734874492,True
2016-03-20,BABY CARE,2.0,3.151243012890976,True
2016-03-20,BEAUTY,14.0,2.610945034152387,True
2016-03-24,HOME APPLIANCES,2.0,2.247771645790746,True
2016-03-25,MEATS,214.123,-2.659525600423497,True
2016-03-26,HOME APPLIANCES,2.0,2.247771645790746,True
2016-03-26,LAWN AND GARDEN,8.0,2.0534337710858623,True
2016-03-28,BABY CARE,2.0,3.151243012890976,True
2016-03-28,HOME APPLIANCES,2.0,2.247771645790746,True
2016-03-28,PET SUPPLIES,5.0,2.626821206550709,True
2016-04-01,PREPARED FOODS,130.75299,2.1978022432729665,True
2016-04-01,SEAFOOD,25.0,2.694955788914517,True
2016-04-02,BEAUTY,19.0,4.02317328542515,True
2016-04-02,BEVERAGES,6324.0,2.084963514953953,True
2016-04-02,CLEANING,3475.0,2.6950712734945212,True
2016-04-02,DELI,815.851,2.7394154612912107,True
2016-04-02,GROCERY I,12038.511,2.638600715872751,True
2016-04-02,HOME APPLIANCES,2.0,2.247771645790746,True
2016-04-02,HOME CARE,957.0,2.1692876773820267,True
2016-04-02,PERSONAL CARE,901.0,3.210838011357985,True
2016-04-02,POULTRY,1014.228,2.241666685781367,True
2016-04-03,BEAUTY,13.0,2.3284993838978343,True
2016-04-03,BEVERAGES,7131.0,2.713177210380466,True
2016-04-03,BREAD/BAKERY,1040.0,3.308002151450907,True
2016-04-03,CLEANING,4028.0,3.6685695517266095,True
2016-04-03,DAIRY,1308.0,3.432152803571762,True
2016-04-03,DELI,891.858,3.279414824347071,True
2016-04-03,GROCERY I,15263.925,4.191696206942197,True
2016-04-03,HOME CARE,1166.0,2.891773895886595,True
2016-04-03,MEATS,1084.834,3.037448530277127,True
2016-04-03,PERSONAL CARE,1204.0,5.122553694441766,True
2016-04-03,POULTRY,979.896,2.0887238644224886,True
2016-04-04,LADIESWEAR,35.0,2.9824887480438838,True
2016-04-06,BEAUTY,13.0,2.3284993838978343,True
2016-04-09,SEAFOOD,26.0,2.856495816982149,True
2016-04-10,DAIRY,986.0,2.042234781077706,True
2016-04-16,MAGAZINES,7.0,2.2465000739812,True
2016-04-17,DAIRY,1074.0,2.4220881536847774,True
2016-04-18,BEVERAGES,6297.0,2.0639452128764857,True
2016-04-18,GROCERY I,13328.135,3.2595781220522198,True
2016-04-18,PERSONAL CARE,792.0,2.5231251088624993,True
2016-04-18,PLAYERS AND ELECTRONICS,28.0,2.3241038017537172,True
2016-04-19,GROCERY I,11568.609,2.4123343582998893,True
2016-04-19,HOME CARE,1017.0,2.3766999889144387,True
2016-04-19,PERSONAL CARE,799.0,2.567290157646613,True
2016-04-19,PLAYERS AND ELECTRONICS,33.0,2.898310198783245,True
2016-04-23,PLAYERS AND ELECTRONICS,26.0,2.0944212429419062,True
2016-04-24,BREAD/BAKERY,969.0,2.766542358337913,True
2016-04-24,DAIRY,977.0,2.0033861406974376,True
2016-04-24,MAGAZINES,7.0,2.2465000739812,True
2016-04-25,BABY CARE,3.0,4.891142433778977,True
2016-04-30,AUTOMOTIVE,18.0,2.6657785005685963,True
2016-05-01,AUTOMOTIVE,18.0,2.6657785005685963,True
2016-05-01,BEAUTY,16.0,3.175836334661492,True
2016-05-01,BEVERAGES,7602.0,3.07982981328739,True
2016-05-01,BREAD/BAKERY,1034.0,3.2622449858357245,True
2016-05-01,CLEANING,3844.0,3.3446569238880848,True
2016-05-01,DAIRY,1365.0,3.6781941926467967,True
2016-05-01,DELI,861.584,3.0643301516570145,True
2016-05-01,GROCERY I,14369.383,3.760957967828631,True
2016-05-01,HOME AND KITCHEN II,51.0,2.711991183956128,True
2016-05-01,HOME CARE,999.0,2.3144762954547153,True
2016-05-01,MAGAZINES,17.0,6.3082416722035966,True
2016-05-01,PERSONAL CARE,966.0,3.620942035781898,True
2016-05-01,SCHOOL AND OFFICE SUPPLIES,26.0,2.1571862625819014,True
2016-05-02,SEAFOOD,22.0,2.210335704711622,True
2016-05-03,PET SUPPLIES,5.0,2.626821206550709,True
2016-05-04,GROCERY II,45.0,2.04399546933839,True
2016-05-04,PERSONAL CARE,770.0,2.384320669826713,True
2016-05-05,MEATS,1033.027,2.6984805618131853,True
2016-05-06,CELEBRATION,38.0,2.4510393131461545,True
2016-05-06,MAGAZINES,7.0,2.2465000739812,True
2016-05-07,BEAUTY,13.0,2.3284993838978343,True
2016-05-07,GROCERY II,56.0,2.8603244778767096,True
2016-05-07,MAGAZINES,9.0,3.0588483936256794,True
2016-05-08,BEAUTY,15.0,2.8933906844069397,True
2016-05-08,HOME AND KITCHEN I,116.0,3.626713132901343,True
2016-05-08,LADIESWEAR,35.0,2.9824887480438838,True
2016-05-10,HOME AND KITCHEN I,78.0,2.136552310511604,True
2016-05-15,DAIRY,1005.0,2.124248577436051,True
2016-05-15,DELI,714.43,2.0188597835182627,True
2016-05-17,BABY CARE,5.0,8.37094127555498,True
2016-05-17,HARDWARE,3.0,2.086055697144598,True
2016-05-18,AUTOMOTIVE,16.0,2.1943754768410404,True
2016-05-19,PET SUPPLIES,5.0,2.626821206550709,True
2016-05-21,HOME APPLIANCES,2.0,2.247771645790746,True
2016-05-22,BREAD/BAKERY,870.0,2.0115491256874005,True
2016-05-22,DAIRY,1067.0,2.391872544500124,True
2016-05-22,MAGAZINES,11.0,3.871196713270159,True
2016-05-22,SEAFOOD,23.0,2.371875732779254,True
2016-05-23,PREPARED FOODS,130.754,2.197831503597575,True
2016-05-25,HARDWARE,3.0,2.086055697144598,True
2016-05-28,MAGAZINES,10.0,3.465022553447919,True
2016-05-30,HOME APPLIANCES,2.0,2.247771645790746,True
2016-05-31,GROCERY II,60.0,3.1571713900724623,True
2016-05-31,MAGAZINES,8.0,2.6526742338034395,True
2016-06-01,MAGAZINES,11.0,3.871196713270159,True
2016-06-01,PERSONAL CARE,722.0,2.0814746210213615,True
2016-06-02,MEATS,1038.5549,2.734649053192185,True
2016-06-04,AUTOMOTIVE,16.0,2.1943754768410404,True
2016-06-04,BABY CARE,2.0,3.151243012890976,True
2016-06-04,GROCERY II,52.0,2.5634775656809574,True
2016-06-04,HOME AND KITCHEN I,75.0,2.0189080350597823,True
2016-06-04,LADIESWEAR,32.0,2.6529925168750914,True
2016-06-05,AUTOMOTIVE,16.0,2.1943754768410404,True
2016-06-05,BREAD/BAKERY,897.0,2.217456370955722,True
2016-06-05,DAIRY,1014.0,2.1630972178163197,True
2016-06-05,GROCERY I,11767.526,2.5081165108536574,True
2016-06-05,PERSONAL CARE,871.0,3.02155923085464,True
2016-06-11,BABY CARE,3.0,4.891142433778977,True
2016-06-13,HOME APPLIANCES,2.0,2.247771645790746,True
2016-06-16,HOME AND KITCHEN I,137.0,4.450223061064094,True
2016-06-19,BEAUTY,12.0,2.046053733643282,True
2016-06-21,HARDWARE,4.0,3.0054270119814217,True
2016-06-24,BABY CARE,3.0,4.891142433778977,True
2016-06-24,"LIQUOR,WINE,BEER",218.0,2.862916424309679,True
2016-06-25,HOME AND KITCHEN I,79.0,2.1757670689955444,True
2016-06-26,PET SUPPLIES,5.0,2.626821206550709,True
2016-06-29,MEATS,298.372,-2.1082929026197514,True
2016-07-01,DELI,718.738,2.0494664020671425,True
2016-07-02,AUTOMOTIVE,17.0,2.430076988704818,True
2016-07-02,BEAUTY,13.0,2.3284993838978343,True
2016-07-02,CLEANING,3368.0,2.506709038827553,True
2016-07-02,GROCERY I,11462.489,2.361235648642062,True
2016-07-02,PERSONAL CARE,777.0,2.428485718610827,True
2016-07-04,MAGAZINES,7.0,2.2465000739812,True
2016-07-05,BABY CARE,4.0,6.631041854666978,True
2016-07-05,PERSONAL CARE,728.0,2.1193303771220307,True
2016-07-05,PRODUCE,2351.563,2.078613592633096,True
2016-07-05,SEAFOOD,32.0,3.825735985387939,True
2016-07-06,BEAUTY,12.0,2.046053733643282,True
2016-07-09,MAGAZINES,10.0,3.465022553447919,True
2016-07-10,BABY CARE,2.0,3.151243012890976,True
2016-07-10,LADIESWEAR,27.0,2.1038321315937707,True
2016-07-10,MAGAZINES,7.0,2.2465000739812,True
2016-07-20,AUTOMOTIVE,16.0,2.1943754768410404,True
2016-07-23,MAGAZINES,8.0,2.6526742338034395,True
2016-07-25,BABY CARE,2.0,3.151243012890976,True
2016-07-26,LADIESWEAR,33.0,2.7628245939313554,True
2016-07-27,BEAUTY,12.0,2.046053733643282,True
2016-07-28,BEAUTY,12.0,2.046053733643282,True
2016-07-29,AUTOMOTIVE,18.0,2.6657785005685963,True
2016-07-29,LADIESWEAR,30.0,2.433328362762563,True
2016-07-30,BEAUTY,14.0,2.610945034152387,True
2016-07-30,GROCERY II,48.0,2.2666306534852043,True
2016-07-30,HOME AND KITCHEN I,90.0,2.6071294123188897,True
2016-07-30,PLAYERS AND ELECTRONICS,44.0,4.161564272248206,True
2016-07-30,SEAFOOD,23.0,2.371875732779254,True
2016-07-31,AUTOMOTIVE,16.0,2.1943754768410404,True
2016-07-31,BEAUTY,14.0,2.610945034152387,True
2016-08-01,BEAUTY,12.0,2.046053733643282,True
2016-08-01,DELI,721.276,2.06749787789747,True
2016-08-01,GROCERY I,11211.699,2.2404757033434723,True
2016-08-01,PERSONAL CARE,840.0,2.825971157667851,True
2016-08-01,SEAFOOD,31.0,3.6641959573203073,True
2016-08-02,BEAUTY,12.0,2.046053733643282,True
2016-08-02,DELI,724.102,2.0875754786447156,True
2016-08-02,PERSONAL CARE,723.0,2.0877839137048064,True
2016-08-02,PLAYERS AND ELECTRONICS,26.0,2.0944212429419062,True
2016-08-02,PRODUCE,2364.191,2.0954195982380903,True
2016-08-03,BEAUTY,18.0,3.7407276351705976,True
2016-08-04,MEATS,957.593,2.2049235186894953,True
2016-08-05,GROCERY II,56.0,2.8603244778767096,True
2016-08-06,BABY CARE,2.0,3.151243012890976,True
2016-08-07,BEVERAGES,6244.0,2.0226870643540504,True
2016-08-08,HARDWARE,3.0,2.086055697144598,True
2016-08-10,BABY CARE,2.0,3.151243012890976,True
2016-08-10,BEAUTY,12.0,2.046053733643282,True
2016-08-10,CELEBRATION,40.0,2.6269829693765994,True
2016-08-11,BEVERAGES,7339.0,2.8750959819402113,True
2016-08-12,BABY CARE,2.0,3.151243012890976,True
2016-08-12,BEVERAGES,6307.0,2.0717297692014736,True
2016-08-12,"LIQUOR,WINE,BEER",191.0,2.4181030209686942,True
2016-08-13,SEAFOOD,29.0,3.341115901185044,True
2016-08-16,BEAUTY,15.0,2.8933906844069397,True
2016-08-16,MAGAZINES,7.0,2.2465000739812,True
2016-08-18,SCHOOL AND OFFICE SUPPLIES,44.0,3.9191606095782796,True
2016-08-19,AUTOMOTIVE,17.0,2.430076988704818,True
2016-08-20,LAWN AND GARDEN,8.0,2.0534337710858623,True
2016-08-20,MAGAZINES,8.0,2.6526742338034395,True
2016-08-21,LADIESWEAR,30.0,2.433328362762563,True
2016-08-21,SCHOOL AND OFFICE SUPPLIES,33.0,2.842398508636048,True
2016-08-22,SEAFOOD,22.0,2.210335704711622,True
2016-08-25,MAGAZINES,7.0,2.2465000739812,True
2016-08-30,BABY CARE,3.0,4.891142433778977,True
2016-08-31,SCHOOL AND OFFICE SUPPLIES,25.0,2.05929879885988,True
2016-09-01,BABY CARE,3.0,4.891142433778977,True
2016-09-01,BEAUTY,13.0,2.3284993838978343,True
2016-09-01,LADIESWEAR,27.0,2.1038321315937707,True
2016-09-01,"LIQUOR,WINE,BEER",196.0,2.500475873439247,True
2016-09-01,MEATS,1027.412,2.6617421839313344,True
2016-09-01,PET SUPPLIES,7.0,3.943554920446049,True
2016-09-01,SCHOOL AND OFFICE SUPPLIES,37.0,3.2339483635241324,True
2016-09-02,BEAUTY,13.0,2.3284993838978343,True
2016-09-02,SCHOOL AND OFFICE SUPPLIES,34.0,2.9402859723580694,True
2016-09-03,AUTOMOTIVE,16.0,2.1943754768410404,True
2016-09-03,BEVERAGES,6464.0,2.1939473035037818,True
2016-09-03,CLEANING,3153.0,2.128224174777103,True
2016-09-03,DELI,753.26,2.29473141728172,True
2016-09-03,HARDWARE,4.0,3.0054270119814217,True
2016-09-03,HOME AND KITCHEN I,75.0,2.0189080350597823,True
2016-09-03,LADIESWEAR,35.0,2.9824887480438838,True
2016-09-03,"LIQUOR,WINE,BEER",184.0,2.3027810275099205,True
2016-09-03,MAGAZINES,8.0,2.6526742338034395,True
2016-09-03,PERSONAL CARE,813.0,2.6556202552148407,True
2016-09-03,PET SUPPLIES,7.0,3.943554920446049,True
2016-09-03,SCHOOL AND OFFICE SUPPLIES,53.0,4.8001477830764685,True
2016-09-04,BEAUTY,18.0,3.7407276351705976,True
2016-09-04,BEVERAGES,6978.0,2.594073498608153,True
2016-09-04,BREAD/BAKERY,913.0,2.3394754792628754,True
2016-09-04,CLEANING,3496.0,2.7320395625413094,True
2016-09-04,DAIRY,1098.0,2.5256845280321603,True
2016-09-04,DELI,859.305,3.04813876733183,True
2016-09-04,GROCERY I,12218.211,2.7251295334897074,True
2016-09-04,HARDWARE,5.0,3.924798326818245,True
2016-09-04,HOME CARE,950.0,2.145089574369912,True
2016-09-04,LADIESWEAR,41.0,3.641481210381468,True
2016-09-04,PERSONAL CARE,981.0,3.7155814260335704,True
2016-09-04,SCHOOL AND OFFICE SUPPLIES,61.0,5.583247492852637,True
2016-09-04,SEAFOOD,22.0,2.210335704711622,True
2016-09-05,LADIESWEAR,31.0,2.5431604398188274,True
2016-09-05,SCHOOL AND OFFICE SUPPLIES,47.0,4.212823000744343,True
2016-09-05,SEAFOOD,30.0,3.502655929252676,True
2016-09-06,SCHOOL AND OFFICE SUPPLIES,46.0,4.114935537022322,True
2016-09-07,SCHOOL AND OFFICE SUPPLIES,37.0,3.2339483635241324,True
2016-09-08,SCHOOL AND OFFICE SUPPLIES,57.0,5.191697637964553,True
2016-09-09,SCHOOL AND OFFICE SUPPLIES,38.0,3.3318358272461532,True
2016-09-10,SCHOOL AND OFFICE SUPPLIES,80.0,7.443109303571036,True
2016-09-11,HOME APPLIANCES,2.0,2.247771645790746,True
2016-09-11,MAGAZINES,14.0,5.089719192736878,True
2016-09-11,SCHOOL AND OFFICE SUPPLIES,113.0,10.67339560639773,True
2016-09-12,BABY CARE,2.0,3.151243012890976,True
2016-09-12,EGGS,564.0,3.152513248477954,True
2016-09-13,BEAUTY,12.0,2.046053733643282,True
2016-09-15,"LIQUOR,WINE,BEER",199.0,2.5498995849215786,True
2016-09-17,CELEBRATION,61.0,4.474391359796272,True
2016-09-18,BREAD/BAKERY,902.0,2.2555873423017077,True
2016-09-18,DAIRY,1021.0,2.193312827000973,True
2016-09-19,EGGS,489.0,2.5708500441450663,True
2016-09-23,HOME APPLIANCES,2.0,2.247771645790746,True
2016-09-24,CELEBRATION,41.0,2.714954797491822,True
2016-09-25,HOME AND KITCHEN I,77.0,2.097337552027663,True
2016-09-25,LADIESWEAR,42.0,3.751313287437732,True
2016-09-25,MAGAZINES,9.0,3.0588483936256794,True
2016-09-27,MEATS,136.379,-3.1681967402358904,True
2016-09-27,POULTRY,39.091,-2.102391452149218,True
2016-09-28,BEAUTY,12.0,2.046053733643282,True
2016-10-01,BABY CARE,2.0,3.151243012890976,True
2016-10-01,BEAUTY,14.0,2.610945034152387,True
2016-10-01,BEVERAGES,7242.0,2.7995857855878303,True
2016-10-01,CLEANING,3657.0,3.015463111900019,True
2016-10-01,GROCERY I,12797.128,3.003888595862306,True
2016-10-01,HOME AND KITCHEN I,109.0,3.352209823513759,True
2016-10-01,HOME CARE,914.0,2.020642187450465,True
2016-10-01,PERSONAL CARE,872.0,3.027868523538085,True
2016-10-01,PLAYERS AND ELECTRONICS,41.0,3.8170404340304893,True
2016-10-01,SEAFOOD,22.0,2.210335704711622,True
2016-10-02,BEAUTY,21.0,4.588064585934254,True
2016-10-02,BEVERAGES,7259.0,2.8128195313403093,True
2016-10-02,BREAD/BAKERY,1084.0,3.643554699295579,True
2016-10-02,CLEANING,4252.0,4.062897968225683,True
2016-10-02,DAIRY,1243.0,3.1515792897142663,True
2016-10-02,DELI,951.515,3.703253970765473,True
2016-10-02,EGGS,436.0,2.1598080464164924,True
2016-10-02,GROCERY I,14824.917,3.980305872137606,True
2016-10-02,HOME CARE,1156.0,2.8572051772978595,True
2016-10-02,PERSONAL CARE,1157.0,4.826016938319859,True
2016-10-02,SEAFOOD,26.0,2.856495816982149,True
2016-10-03,BEAUTY,12.0,2.046053733643282,True
2016-10-06,LADIESWEAR,33.0,2.7628245939313554,True
2016-10-08,BABY CARE,4.0,6.631041854666978,True
2016-10-08,BEAUTY,13.0,2.3284993838978343,True
2016-10-08,CELEBRATION,34.0,2.0991520006852644,True
2016-10-08,SEAFOOD,31.0,3.6641959573203073,True
2016-10-09,BABY CARE,4.0,6.631041854666978,True
2016-10-09,BREAD/BAKERY,905.0,2.2784659251092987,True
2016-10-09,DAIRY,1085.0,2.469569825260661,True
2016-10-09,DELI,726.26,2.1029072063207788,True
2016-10-09,GROCERY I,11651.436,2.452217064904005,True
2016-10-09,PERSONAL CARE,796.0,2.5483622795962786,True
2016-10-09,SEAFOOD,21.0,2.0487956766439903,True
2016-10-10,EGGS,603.0,3.454978114731056,True
2016-10-11,CELEBRATION,33.0,2.011180172570042,True
2016-10-12,BABY CARE,2.0,3.151243012890976,True
2016-10-15,MAGAZINES,7.0,2.2465000739812,True
2016-10-16,BEAUTY,14.0,2.610945034152387,True
2016-10-16,BREAD/BAKERY,993.0,2.9495710207986434,True
2016-10-16,DAIRY,1084.0,2.4652533096628537,True
2016-10-16,LINGERIE,26.0,2.1703571008105533,True
2016-10-16,MAGAZINES,8.0,2.6526742338034395,True
2016-10-16,PET SUPPLIES,6.0,3.2851880634983788,True
2016-10-16,SEAFOOD,24.0,2.5334157608468857,True
2016-10-17,EGGS,591.0,3.3619120020377937,True
2016-10-17,SEAFOOD,26.0,2.856495816982149,True
2016-10-20,LADIESWEAR,48.0,4.410305749775317,True
2016-10-22,SEAFOOD,21.0,2.0487956766439903,True
2016-10-23,BREAD/BAKERY,928.0,2.453868393300832,True
2016-10-24,EGGS,730.0,4.439927807401412,True
2016-10-25,BEAUTY,13.0,2.3284993838978343,True
2016-10-26,BEAUTY,14.0,2.610945034152387,True
2016-10-28,BEAUTY,15.0,2.8933906844069397,True
2016-10-29,MAGAZINES,10.0,3.465022553447919,True
2016-10-29,PET SUPPLIES,5.0,2.626821206550709,True
2016-10-30,BEAUTY,16.0,3.175836334661492,True
2016-10-30,SEAFOOD,22.0,2.210335704711622,True
2016-10-31,EGGS,569.0,3.19129079543348,True
2016-10-31,SEAFOOD,21.0,2.0487956766439903,True
2016-11-01,BABY CARE,4.0,6.631041854666978,True
2016-11-01,BEAUTY,23.0,5.15295588644336,True
2016-11-01,HOME APPLIANCES,2.0,2.247771645790746,True
2016-11-01,LAWN AND GARDEN,8.0,2.0534337710858623,True
2016-11-02,BEAUTY,15.0,2.8933906844069397,True
2016-11-02,CLEANING,3349.0,2.4732615392137927,True
2016-11-02,DELI,767.405,2.3952259900240347,True
2016-11-02,GROCERY I,11657.263,2.4550228713606224,True
2016-11-02,MAGAZINES,7.0,2.2465000739812,True
2016-11-02,PERSONAL CARE,845.0,2.857517621085075,True
2016-11-02,PET SUPPLIES,5.0,2.626821206550709,True
2016-11-03,BABY CARE,3.0,4.891142433778977,True
2016-11-03,BEAUTY,15.0,2.8933906844069397,True
2016-11-03,HOME APPLIANCES,2.0,2.247771645790746,True
2016-11-03,MAGAZINES,7.0,2.2465000739812,True
2016-11-04,BEAUTY,14.0,2.610945034152387,True
2016-11-05,BABY CARE,3.0,4.891142433778977,True
2016-11-05,BEVERAGES,6742.0,2.410357969338442,True
